,waterGoal,designYears,waterPercent,asteroidDensity,excavationMaterialDensity,excavationMaterialThickness,excavationNumScoops,excavationVolumeFactor,excvationMassA0,excavationMassFactor,excavationShape,excavationTime,asteroidCp,processStartTemp,processEndTemp,processEnthalpy,solarPanelEfficiency,solarPanelEnergyDensity,solarAnnualDegradation,asteroidMaxSunDistance,earthSolarRadiation,solarThermalEfficiency,solarThermalEnergyDensity,processVolumeFactor,processMassFactor,processMaterialDensity,processMaterialThickness,elecHydrogenEnergy,elecPower,elecMass,waterFilterMass,waterFilterPower,waterFilterLoss,cryocoolerMass,cryocoolerPower,cryocoolerRDCost,cryocoolerTFUCost,deltaVtoAsteroid,deltaVtoEML1,asteroidPropellantRatio,dryMassGuess,spacecraftBasePower,batteryTime,batteryDensity,cdhMass,mliDensity,radiatorDensity,radiationPower,radiationRejectionTemperature,spacecraftSAFactor,structureDryMassFactor,gncMass,tankMaterialThickness,engineMass,commMass,attMass,spacecraftDryMassFactor,dryMassMargin,cerStructureA1,cerStructureE1,cerEPSA1,cerEPSA2,cerEPSE1,cerDryMassA1,cerIATA0,cerIATA1,cerProgramA1,cerProgramE1,cerTFUDryMassA1,cerTFUIATA1,cerTFUProgramA1,cerTFUTRLFactor,cerTfuEPSA1,cerTfuEPSE1,launchPrice,roundTrips,processSolarPanelHeatRatio,processTime,processNumBatch,engineISP,electrolysis,propTankDensity,tankNumber,tankPressurantMassFactor,tankVolumeFactor,propDensity,cryocooler,waterFilter,totalPropellant,launchedPropellant,asteroidWaterNeeded,netPropellant,massPropToAsteroid,massPropToEML1,excavationSystemSA,excavationVolume,excavationMass,regolithNeeded,totalExcavationTime,waterPerBatch,reactionEnergy,processingVolume,processSystemSA,totalProcessingMass,powerPerBatch,totalPowerMass,totalEnergyPerBatch,totalProcessingTime,processContainerMass,baseSolarPanelMass,batteryMass,costPower1Rd,costPower2Rd,costPowerRd,costPowerTfu,propVolume,tankSA,massTank,massEngine,massGNC,spacecraftSurfaceArea,massMLI,thermalLoad,radiatorArea,massRadiator,massAtt,massComms,massCDH,timeElectrolysis,massElectrolysis,powerElec,elecPowerMass,waterFilterPowerMass,massWaterFilter,totalPayloadMass,totalStayDays,dryMass,netProp,launchMass,percentPropSold,structureMass,costStructureRd,rdte_costCer_spacecraft,rdte_costCer_iatX1,rdte_costCer_iat,rdte_costCer_programLevelCostCER,rdte_costCer_totalCost,tfu_costCer_spacecraft,tfu_costCer_iatX1,tfu_costCer_iat,tfu_costCer_programX1,tfu_costCer_programLevelCostCER,tfu_costCer_totalCost,totalCost,costPerKgWater,launchCost,costLaunchAndTFU,soldProp,recoverySalePrice
0,800.0,3.0,0.129,1768.0,1876.0,0.00295,8.2,4.4,7.57,1.18,square,1.38,1263.0,314.0,637.0,971.0,0.92,0.082,3.77,1.28,1360.8,0.64,6.0,5.5,0.3,2104.0,0.00285,51.3,1.11,42.3,0,0,0,0,0,0,0,2.58,2.25,1.0,400.0,1.089,6.73,98.9,10.1,0.69,3.4,3.4,311.9,0.3,0.236,26.6,0.0056,39.1,25.0,52.4,3.84,0.21,154.0,0.846,65.6,3.05,0.715,80.7,928.8,0.241,1.988,0.92,52.1,10.89,0.386,1.2,122.0,0.758,14.8,6.0,0.0,3.6,4.8,190.0,0.0,2269.0,1.0,1.15,5.0,0.99,0.0,0.0,4342.848607175552,1379.0859908894781,3763.7626162860747,-579.0859908894781,1379.0,2964.0,7.013642261476799,2.01,53.0,29176.0,11.32,95.62405021052021,5152661.085150672,0.11631944444444443,1.310582110971902,11.42,21.233,9.06,6604163.53,141.7,2.36,0.16418376633524884,74.10485338725985,4872.048837275837,70.53462241320359,4942.583459689041,3194.7151277042612,4386.715764823791,0.3054383084350832,4.463174520644472,39.1,26.6,2.588898804265135,1.7863401749429428,3.4,6.336279980402171,21.543351933367383,52.4,25.0,10.1,0,0,0,0,0.0,0.0,64.42,143.07999999999998,462.26003286956717,-579.0,1841.3460237590452,-0.72375,109.09336775721785,8156.392637176611,50403.36074943973,50403.36074943973,13076.009940614973,42138.50420737624,179498.0,24083.74771250445,462.26003286956717,5034.011757949586,29117.759470454035,11239.455155595258,88820.0,268318.0,335.3975,27251.92115163387,116071.92115163387,-2095.0,-55.40425830626915
0,800.0,3.0,0.227,1643.0,1865.0,0.00406,7.5,4.4,10.26,1.12,square,0.77,926.0,286.0,625.0,1102.0,0.9,0.073,3.87,1.16,1360.8,0.56,3.4,4.3,0.3,1577.0,0.0034,54.4,0.91,20.0,0,0,0,0,0,0,0,2.53,2.45,1.0,400.0,1.104,5.51,102.2,8.9,0.7,3.28,3.28,313.3,0.27,0.223,24.0,0.00475,46.0,25.0,47.7,4.15,0.16,160.0,0.829,64.8,2.61,0.705,108.9,1034.9,0.219,1.898,0.811,44.4,9.47,0.313,1.19,112.5,0.789,14.1,5.0,0.0,3.7,5.2,215.0,0.0,1995.0,1.0,1.12,4.3,0.99,0.0,0.0,3652.295559681828,972.4567068153036,3479.838852866524,-172.45670681530362,972.0,2680.0,5.089506136213398,1.24,53.0,15330.0,5.78,89.2266372529878,5456590.136115014,0.06444906444906444,0.6912145433083964,14.59,19.076,13.48,6098230.35,144.3,1.11,0.12207622332253865,59.520939334637966,3864.8674081558406,49.969294447481815,3914.8367026033225,2831.8421495733837,3689.1874340220484,0.2782861219189492,2.953561926374576,46.0,24.0,1.6359318363890007,1.1451522854723004,3.28,6.00411781156636,19.69350642193766,47.7,25.0,8.9,0,0,0,0,0.0,0.0,67.59,145.07000000000002,418.5307016531833,-172.0,1390.987408468487,-0.215,93.33234646865988,6875.062706481362,56367.89281911635,56367.89281911635,13379.46852738648,13532.654620672212,141535.0,18582.763153401338,418.5307016531833,3963.485744655646,22546.248898056983,7056.975905091836,65597.0,207132.0,258.915,19612.92245940567,85209.92245940567,112.0,760.8028791018363
0,800.0,3.0,0.16,1660.0,2278.0,0.00392,7.1,4.5,13.9,1.22,cylinder,1.39,1050.0,310.0,564.0,960.0,0.9,0.062,4.07,1.41,1360.8,0.69,1.5,4.3,0.3,2126.0,0.00342,51.9,0.87,40.2,0,0,0,0,0,0,0,2.51,2.16,1.0,400.0,0.973,5.94,111.7,8.6,0.72,3.57,3.57,313.8,0.29,0.228,27.9,0.00451,37.9,25.0,49.0,3.38,0.2,150.0,0.848,61.2,2.45,0.706,105.9,1044.7,0.231,2.069,0.841,50.7,11.21,0.361,1.18,105.8,0.742,15.1,6.0,0.0,1.0,4.5,200.0,0.0,2137.0,1.0,1.15,4.9,1.0,0.0,0.0,4812.9513482231305,1803.3070339546416,3809.6443142684893,-1003.3070339546416,1803.0,3010.0,7.191362604588349,2.02,92.0,23810.0,9.87,119.23769371732361,6352285.569846318,0.4488888888888889,2.520931390031991,166.61,83.873,161.11,7246669.65,31.95,5.5,0.13585618710737157,51.742345568487025,3174.945947442377,39.04389163565477,3213.9898390780318,1981.5474379608288,4812.9513482231305,0.29021883169902696,3.216655077187166,37.9,27.9,2.9007287196326166,2.088524678135484,3.57,6.493418592946586,23.181504376819312,49.0,25.0,8.6,0,0,0,0,0.0,0.0,258.61,33.339999999999996,695.9713370476875,-1003.0,2499.278371002329,-1.25375,158.68146484687276,11018.880609252123,87936.23504168027,87936.23504168027,21357.970294628143,29771.83937696302,236344.0,35285.74678831776,695.9713370476875,7801.838688304577,43087.585476622335,15554.618357060663,121576.0,357920.0,447.4,37739.103402135166,159315.10340213517,-4215.0,-37.797177556852944
0,800.0,3.0,0.144,1641.0,1881.0,0.00347,6.9,4.7,7.56,1.28,cylinder,1.24,1234.0,275.0,605.0,936.0,0.91,0.082,3.54,1.35,1360.8,0.68,4.0,4.9,0.3,1866.0,0.00293,53.3,1.14,40.0,0,0,0,0,0,0,0,2.23,2.52,1.0,400.0,1.081,5.55,104.5,8.0,0.71,3.51,3.51,314.9,0.31,0.252,34.6,0.00496,41.5,25.0,55.6,3.95,0.2,160.0,0.844,62.8,2.55,0.717,101.2,1041.6,0.252,1.794,0.864,49.4,10.18,0.314,1.19,118.2,0.783,6.0,3.0,0.0,1.5,4.1,214.0,0.0,2169.0,1.0,1.14,4.5,1.02,0.0,0.0,4154.234638564004,1038.66840960741,3915.566228956594,-238.66840960741,1039.0,3116.0,8.428445147706524,2.4,78.0,27191.0,8.56,138.4081381744996,7189235.146022843,0.39024390243902446,2.616697366489005,49.76,67.855,45.47,8793977.03,42.44,4.29,0.1799970181399445,57.41196172248804,3616.775008911437,49.31427458708474,3666.0892834985216,2824.7551209733133,4072.77905741569,0.2817835028181981,3.45590378854909,41.5,34.6,3.5113470652742556,2.4930564163447215,3.51,6.295546195195472,22.097367145136104,55.6,25.0,8.0,0,0,0,0,0.0,0.0,127.75999999999999,43.68,548.9987114036353,-239.0,1587.6671210110453,-0.29875,138.3476752737161,10258.886794252518,69483.64567179893,69483.64567179893,18551.47870929333,27365.853802273028,196125.0,27120.536343339583,548.9987114036353,5588.806882089008,32709.34322542859,10270.733772784577,92636.0,288761.0,360.95125,9526.002726066272,102162.00272606628,322.0,317.2733003915102
0,800.0,3.0,0.156,1621.0,2088.0,0.00374,7.9,4.5,9.34,1.23,square,0.84,997.0,338.0,608.0,983.0,0.87,0.071,3.43,1.16,1360.8,0.51,2.9,4.6,0.3,2002.0,0.00395,49.6,0.9,35.6,0,0,0,0,0,0,0,2.07,2.49,1.0,400.0,1.116,6.12,112.0,10.4,0.72,3.39,3.39,314.1,0.23,0.212,23.1,0.00476,39.9,25.2,49.5,3.29,0.19,155.0,0.834,62.7,2.28,0.723,99.1,998.4,0.213,2.093,0.889,45.3,11.48,0.294,1.18,111.2,0.768,10.4,6.0,0.0,2.7,4.2,223.0,0.0,1936.0,1.0,1.28,4.5,1.1,0.0,0.0,3445.397954816525,741.5258636585526,3503.872091157972,58.47413634144743,742.0,2704.0,6.544676834948963,1.75,72.0,22461.0,6.64,105.60193162019205,5760638.11224466,0.15432098765432095,1.323450882165532,28.59,27.975,25.45,6525989.58,89.59,3.14,0.11838912958112306,60.98142857142857,3830.9585698533083,48.272847532472184,3879.2314173857803,2616.8777918048054,3132.179958924113,0.30756030173432547,3.6278769948037555,39.9,23.1,1.8804082443352288,1.3538939359213646,3.39,6.142496160911672,20.82306198549057,49.5,25.2,10.4,0,0,0,0,0.0,0.0,100.59,90.43,470.50370016535,58.0,1212.0295638239027,0.0725,99.7467844350542,7201.3411318715425,57707.48923564351,57707.48923564351,13290.095207192067,35768.82185344543,181450.0,21313.817617490353,470.50370016535,5401.382477898218,26715.200095388573,7854.26882804424,74574.0,256024.0,320.03,12605.107463768589,87179.1074637686,1090.0,79.98083253556752
0,800.0,3.0,0.122,1646.0,1534.0,0.00252,8.6,4.6,7.33,1.33,square,0.83,1154.0,311.0,627.0,1056.0,0.87,0.064,4.02,1.3,1360.8,0.68,2.3,4.5,0.3,2174.0,0.00366,50.9,1.08,36.8,0,0,0,0,0,0,0,2.56,2.6,1.0,400.0,1.02,5.68,101.7,8.9,0.73,3.44,3.44,314.2,0.3,0.231,16.2,0.00392,41.7,25.0,51.7,3.27,0.17,160.0,0.822,60.7,2.32,0.714,80.2,935.9,0.203,1.806,0.879,38.7,11.0,0.413,1.22,110.5,0.748,10.9,6.0,0.0,3.1,6.0,209.0,0.0,2061.0,1.0,1.13,4.3,1.0,0.0,0.0,4177.172620392627,1048.9882601314475,3928.18436026118,-248.98826013144753,1049.0,3128.0,7.955979668593753,2.27,48.0,32198.0,7.14,76.12760388103062,4461195.876713004,0.12204301075268817,1.1071873684824347,26.15,21.754,23.51,5826480.93,159.96,2.64,0.12477414815264536,56.967551622418874,3465.5041742736917,42.24983434416557,3507.7540086178574,2276.577419682297,4177.172620392627,0.2669977785511034,2.4375310146920026,41.7,16.2,2.799049444688187,2.0433060946223764,3.44,6.225162044731087,21.41455743387494,51.7,25.0,8.9,0,0,0,0,0.0,0.0,74.15,160.79000000000002,421.19344615957897,-249.0,1470.1817062910266,-0.31125,97.29568606286274,6891.803865618602,44179.2722562347,44179.2722562347,9904.292268015644,21870.809519078488,129085.0,16300.186366375707,421.19344615957897,4633.127907755369,20933.314274131077,8645.458795216135,66049.0,195134.0,243.9175,16024.98059857219,82073.98059857219,-445.0,-184.4359114574656
0,800.0,3.0,0.114,1783.0,1400.0,0.002,8.3,4.4,4.66,1.25,square,0.9,1250.0,307.0,623.0,1054.0,0.92,0.052,3.82,1.29,1360.8,0.59,3.9,4.5,0.3,2182.0,0.00332,55.3,0.96,40.1,0,0,0,0,0,0,0,2.43,2.31,1.0,400.0,1.091,5.23,108.9,8.3,0.77,3.66,3.66,315.6,0.28,0.216,23.4,0.00593,44.9,25.0,43.0,3.43,0.1,159.0,0.814,64.7,2.81,0.706,118.3,936.6,0.201,1.717,0.73,47.6,10.31,0.344,1.22,98.8,0.737,15.3,1.0,0.0,2.0,6.2,218.0,0.0,2093.0,1.0,1.19,4.9,1.01,0.0,0.0,3036.2365191934223,772.1904322604456,3064.046086932977,27.80956773955438,772.0,2264.0,6.549779517663812,1.82,28.0,26878.0,7.47,59.54228695944377,3482662.0674391636,0.1467741935483871,1.2521191248074144,22.65,27.557,19.93,4761795.8,102.92,2.72,0.10610923820824593,52.39605142332415,3396.8897948011463,48.961608904399036,3445.851403705545,1830.3221007671727,3006.174771478636,0.3395142481859316,5.0145144584984775,44.9,23.4,2.279595609384004,1.7552886192256834,3.66,6.506539165907213,23.813933347220402,43.0,25.0,8.3,0,0,0,0,0.0,0.0,50.65,103.82000000000001,366.2900405658037,28.0,1138.4804728262493,0.035,79.1186487622136,5579.510736005295,52357.47393864541,52357.47393864541,11460.452261667728,4782.166968682959,116586.0,17435.405930932255,366.2900405658037,3776.450318233436,21211.856249165692,7296.8785497129975,62905.0,179491.0,224.36375,17418.751234241616,80323.75123424162,800.0,100.40468904280202
0,800.0,3.0,0.145,1703.0,1400.0,0.00357,8.7,4.8,6.58,1.22,cylinder,0.85,1084.0,250.0,533.0,1021.0,0.8,0.066,3.77,1.36,1360.8,0.58,2.8,4.6,0.3,1890.0,0.00227,55.7,0.97,30.0,0,0,0,0,0,0,0,2.61,2.59,1.0,400.0,1.079,4.59,104.1,9.9,0.77,3.32,3.32,316.4,0.31,0.23,19.6,0.00337,40.5,25.0,48.8,3.32,0.17,158.0,0.84,63.0,2.53,0.69,103.6,1000.5,0.211,2.094,0.896,33.7,9.31,0.338,1.25,108.2,0.751,10.0,5.0,0.0,4.7,6.1,196.0,0.0,1759.0,1.0,1.2,5.0,1.01,0.0,0.0,4537.558953641644,1141.688551751144,4195.8704018905,-341.6885517511439,1142.0,3396.0,7.499886296996051,1.95,52.0,28937.0,7.4,79.0629433180799,4479648.453260798,0.06801534705266829,0.7664710876176897,16.41,13.544,15.43,5500000.33,249.43,0.99,0.1478126964387212,47.57550432276657,3006.5689722099332,38.391001977019705,3044.959974186953,1972.213638324956,4492.632627367964,0.3030188893610111,2.155493355505059,40.5,19.6,2.6565066449321733,2.0455101165977734,3.32,5.842639971140712,19.397564704187165,48.8,25.0,9.9,0,0,0,0,0.0,0.0,68.41,250.28,396.9446392736933,-342.0,1538.6331910248373,-0.4275,91.29726703294946,7005.5400430612835,51173.96464600287,51173.96464600287,11798.206540306604,34696.41784775899,165988.0,13377.034343523466,396.9446392736933,3695.554591638085,17072.58893516155,5770.535060084605,52717.0,218706.0,273.3825,15386.331910248373,68103.33191024838,-568.0,-119.90023223635278
0,800.0,3.0,0.158,1759.0,2140.0,0.00321,9.4,5.4,7.16,1.23,square,1.56,1064.0,327.0,556.0,933.0,0.92,0.067,3.68,1.24,1360.8,0.6,3.2,4.7,0.3,1971.0,0.0032,50.8,1.03,31.9,0,0,0,0,0,0,0,2.49,2.26,1.0,400.0,1.136,7.7,110.5,10.6,0.78,3.44,3.44,314.7,0.32,0.244,26.1,0.0051,41.1,25.0,62.0,2.84,0.1,140.0,0.831,60.1,2.49,0.698,99.3,934.4,0.216,1.973,0.909,36.4,10.56,0.297,1.19,119.2,0.77,14.5,2.0,0.0,3.0,5.2,204.0,0.0,2089.0,1.0,1.19,4.3,0.99,0.0,0.0,3805.398233463594,1149.5417177667748,3455.856515696819,-349.5417177667748,1150.0,2656.0,6.50724324983206,1.32,62.0,21873.0,14.66,70.7008288808678,3660592.3055410464,0.0846153846153846,0.9058662509480113,14.78,16.31,13.06,4227559.08,146.64,1.71,0.13096253791724738,79.16018099547512,4765.39772635688,57.611906862839085,4823.00963321972,3456.839851287325,3843.836599458176,0.2745028237918915,3.480185504931755,41.1,26.1,2.460035943863028,1.918828036213162,3.44,6.185693714200396,21.278786376849364,62.0,25.0,10.6,0,0,0,0,0.0,0.0,76.78,148.2,467.1057799986637,-350.0,1616.6474977654384,-0.4375,113.97381031967394,7166.928088927262,58373.54167601429,58373.54167601429,13543.085002019086,42424.571952972154,194324.0,17002.65039195136,467.1057799986637,4932.637036785889,21935.287428737247,6514.780366334962,64529.0,258853.0,323.56625,23441.388717598857,87970.38871759886,450.0,195.48975270577526
0,800.0,3.0,0.113,1615.0,1415.0,0.00318,7.9,5.1,10.78,1.27,square,0.89,1018.0,274.0,601.0,997.0,0.87,0.063,4.01,1.26,1360.8,0.71,1.8,4.8,0.3,1410.0,0.00423,50.5,0.89,28.0,0,0,0,0,0,0,0,2.39,2.42,1.0,400.0,1.046,5.05,99.2,9.6,0.71,3.57,3.57,316.4,0.3,0.206,21.5,0.00464,44.9,25.0,53.0,3.48,0.15,153.0,0.817,59.2,2.68,0.717,110.0,1014.5,0.216,2.008,0.832,50.8,10.38,0.345,1.19,109.8,0.783,21.7,4.0,0.0,2.6,5.0,230.0,0.0,1813.0,1.0,1.18,4.6,1.0,0.0,0.0,3247.2017459279336,843.0915539081429,3204.1101920197907,-43.09155390814294,843.0,2404.0,8.68539879429911,2.22,60.0,28355.0,7.03,81.11671372202002,4487978.001157267,0.17076923076923078,1.4774551928779824,34.07,25.297,31.43,5682785.92,102.7,2.64,0.11828654565611527,53.24899193548387,3159.342886083487,47.92865337668778,3207.2715394601746,2472.0583015028324,3247.2017459279336,0.31063811421020243,3.083560920700669,44.9,21.5,3.1420476304161884,2.2308538175954937,3.57,6.282597800292874,22.42887414704556,53.0,25.0,9.6,0,0,0,0,0.0,0.0,94.07,103.59,446.36884934894914,-43.0,1289.4604032570921,-0.05375,91.95198296588352,6150.647657296885,58458.492625141465,58458.492625141465,13641.534407030556,18568.675309629987,154092.0,22675.537546926615,446.36884934894914,4633.308656242092,27308.84620316871,9421.551940093204,79284.0,233376.0,291.72,27981.290750678898,107265.29075067889,671.0,159.8588535777629
0,800.0,3.0,0.135,1562.0,2144.0,0.002,7.3,4.2,9.86,1.13,cylinder,0.96,1162.0,315.0,566.0,979.0,0.94,0.073,3.96,1.34,1360.8,0.65,1.7,4.7,0.3,1783.0,0.00321,51.7,0.92,30.6,0,0,0,0,0,0,0,2.06,2.44,1.0,400.0,1.018,6.62,70.0,10.7,0.71,3.48,3.48,312.8,0.32,0.22,22.6,0.00458,38.4,25.0,57.4,3.31,0.11,157.0,0.832,63.6,3.05,0.716,90.0,966.8,0.205,1.595,0.81,37.3,11.72,0.294,1.19,107.7,0.76,20.7,6.0,0.0,3.2,5.0,223.0,0.0,1993.0,1.0,1.18,5.3,1.05,0.0,0.0,3360.0300509125273,750.3320696794501,3409.6979812330774,49.667930320549885,750.0,2610.0,7.136766042231707,2.22,44.0,25257.0,7.01,93.41638304748157,5075174.195531879,0.13875,1.2596595564306845,37.92,22.006,35.76,6084284.76,116.8,2.16,0.15063426776877842,96.27371428571428,6132.588568001523,81.38135849180038,6213.969926493323,3468.9465283201757,3200.0286199166926,0.35965926197096804,3.873878833184028,38.4,22.6,2.8019471554026754,1.9893824803358995,3.48,6.411050642557702,22.3104562361008,57.4,25.0,10.7,0,0,0,0,0.0,0.0,81.92,117.75999999999999,479.62202791712804,50.0,1229.954097596578,0.0625,105.51684614176817,7573.617917184859,56953.5703562197,56953.5703562197,12642.281923025037,11343.123503947794,137556.0,17889.901641308876,479.62202791712804,5621.170167188741,23511.071808497618,6912.2551116982995,68544.0,206100.0,257.625,25460.049820249165,94004.04982024917,1050.0,89.5276664954754
0,800.0,3.0,0.114,1766.0,2114.0,0.002,8.4,4.6,6.07,1.1,square,1.39,1096.0,313.0,544.0,946.0,0.89,0.065,3.86,1.3,1360.8,0.57,1.6,4.7,0.3,2012.0,0.00337,54.8,0.97,32.1,0,0,0,0,0,0,0,2.61,2.57,1.0,400.0,1.087,7.23,111.0,9.6,0.69,3.36,3.36,314.7,0.3,0.243,29.8,0.00371,35.5,25.0,53.2,3.63,0.2,155.0,0.834,62.6,2.36,0.714,99.7,1052.4,0.207,1.88,0.879,39.4,11.4,0.297,1.13,117.8,0.749,11.5,5.0,0.0,2.6,4.7,211.0,0.0,2043.0,1.0,1.13,4.9,1.0,0.0,0.0,4494.3523854507375,1277.2626288656913,4017.089756585046,-477.26262886569134,1277.0,3217.0,8.18934117000803,2.38,44.0,35238.0,11.68,101.74999383447431,5341592.35113278,0.19476268412438622,1.5791923277052984,56.04,28.506,52.82,6403665.67,102.65,3.21,0.13437462088224594,70.8018918918919,4440.6102836996615,52.51699681859843,4493.12728051826,2867.1186615182123,4494.3523854507375,0.29692062981243583,2.5430862680489446,35.5,29.8,3.019636238257729,2.083549004397833,3.36,6.041840372009689,20.300583649952557,53.2,25.0,9.6,0,0,0,0,0.0,0.0,100.03999999999999,104.04,503.6120294829552,-477.0,1780.8746583486466,-0.59625,122.37772316435812,8540.346156483274,63243.59277645217,63243.59277645217,14143.823704725599,31206.954108171285,184557.0,19842.313961628435,503.6120294829552,5741.17713610569,25583.491097734124,7598.296856027035,69230.0,253787.0,317.23375,20480.058571009435,89710.05857100943,-1108.0,-80.965756833041
0,800.0,3.0,0.179,1617.0,2044.0,0.00366,8.9,4.6,7.4,1.2,square,1.05,1119.0,338.0,658.0,1004.0,0.84,0.081,3.21,1.19,1360.8,0.67,1.9,4.2,0.3,2238.0,0.00373,52.6,1.3,22.3,0,0,0,0,0,0,0,2.05,2.59,1.0,400.0,1.043,6.12,105.5,9.1,0.74,4.0,4.0,313.9,0.26,0.211,18.4,0.00637,42.4,25.0,61.4,3.6,0.21,156.0,0.833,64.1,2.6,0.714,120.5,969.2,0.206,1.983,0.896,46.4,8.14,0.418,1.21,108.0,0.778,14.3,4.0,0.0,3.2,4.0,207.0,0.0,2148.0,1.0,1.17,4.3,1.01,0.0,0.0,4186.358679520792,863.5788422535292,4122.779837267263,-63.57884225352916,864.0,3323.0,6.293842764050178,1.6,64.0,23032.0,9.35,115.80842239514784,6452367.1523156725,0.125,1.05,32.32,26.689,29.69,7379029.91,113.92,2.63,0.13193857236738135,60.50388625592417,3886.756371493488,50.222353084459705,3936.978724577948,2632.61373527043,4144.909583683952,0.267688738943775,4.285383300514281,42.4,18.4,1.978998190778428,1.4644586611760366,4.0,7.266272313886385,29.06508925554554,61.4,25.0,9.1,0,0,0,0,0.0,0.0,96.32,114.97,494.6085443406944,-64.0,1358.1873865942234,-0.08,104.36240285588651,7491.552174807691,71028.8604924393,71028.8604924393,15601.145261442496,44076.62548733174,222137.0,22949.83645740822,494.6085443406944,4026.1135509332526,26975.95000834147,11275.947103486735,84075.0,306212.0,382.765,19422.079628297397,103497.07962829739,608.0,170.2254599149628
0,800.0,3.0,0.153,1812.0,1853.0,0.00387,8.3,4.8,15.7,1.22,cylinder,2.0,1328.0,260.0,569.0,994.0,0.93,0.072,3.71,1.4,1360.8,0.56,2.2,4.4,0.3,1922.0,0.0031,53.4,0.95,35.0,0,0,0,0,0,0,0,2.6,2.5,1.0,400.0,1.118,5.8,83.1,9.5,0.82,3.34,3.34,316.9,0.29,0.25,26.8,0.00375,24.2,25.0,50.2,2.93,0.05,158.0,0.832,60.4,2.44,0.715,112.2,1058.5,0.216,1.923,0.88,55.3,10.64,0.288,1.14,116.9,0.76,17.6,5.0,0.0,3.5,5.2,214.0,0.0,2102.0,1.0,1.28,4.4,1.03,0.0,0.0,3957.927360295018,1096.9176764291785,3661.009683865839,-296.9176764291785,1097.0,2861.0,6.541690778480887,1.59,73.0,23928.0,16.6,84.8241354000426,4678978.389991251,0.08736263736263737,0.8663030312841679,32.39,19.385,30.84,5861978.71,151.06,1.55,0.17672045100542957,78.03128760529482,4723.763686600535,59.66234807549128,4783.426034676027,3211.3337372143214,3842.647922616522,0.2809155703687759,2.8343257387928014,24.2,26.8,2.2297837202388107,1.8284226505958245,3.34,5.8408284543220965,19.5083670374358,50.2,25.0,9.5,0,0,0,0,0.0,0.0,105.39,153.06,446.5098605280621,-297.0,1543.4275369572406,-0.37125,111.62746513201553,7987.348084618403,62869.180470543004,62869.180470543004,14638.242981637288,32107.356299688825,186291.0,24691.995287201833,446.5098605280621,4750.864916018581,29442.860203220414,8479.543738527478,79694.0,265985.0,332.48125,27164.324650447437,106858.32465044744,-388.0,-275.40805322280266
0,800.0,3.0,0.134,1847.0,2057.0,0.00285,7.5,4.5,6.28,1.29,cylinder,1.09,1005.0,303.0,573.0,994.0,0.92,0.066,4.03,1.29,1360.8,0.49,2.2,5.2,0.3,2208.0,0.00359,52.9,0.93,37.7,0,0,0,0,0,0,0,1.64,2.46,1.0,400.0,1.154,6.74,109.3,8.4,0.75,3.31,3.31,313.7,0.27,0.242,18.7,0.00635,38.8,25.0,64.1,4.15,0.12,160.0,0.818,59.3,2.56,0.711,79.7,973.1,0.22,2.084,0.878,54.1,11.12,0.306,1.17,100.2,0.792,14.3,6.0,0.0,1.0,4.7,197.0,0.0,1637.0,1.0,1.26,4.6,0.99,0.0,0.0,4588.583792539924,869.6977251541342,4518.886067385789,-69.69772515413422,870.0,3719.0,8.143506927906063,2.43,68.0,33723.0,8.18,128.1953494293841,7071374.9907218525,0.5170212765957447,3.3497234538671408,156.11,95.966,148.14,8291473.13,35.25,7.97,0.14339125985993023,71.1615736505032,4228.384419184533,58.88930816149492,4287.273727346028,2941.2949667690764,4634.9331237777005,0.27589468938011136,3.6135684917284534,38.8,18.7,3.1776637692113954,2.3832478269085464,3.31,6.028188999045963,19.953305586842138,64.1,25.0,8.4,0,0,0,0,0.0,0.0,224.11,36.34,648.8092482431773,-70.0,1518.5069733973114,-0.0875,157.0118380748489,10009.045972408623,66006.41678473589,66006.41678473589,15494.511692641896,35521.75060239739,198881.0,35100.58032995589,648.8092482431773,7214.758840464131,42315.33917042002,12948.493786148525,115736.0,314617.0,393.27125,21714.649719581554,137450.64971958156,450.0,305.4458882657368
